Probe,GeneID,Symbol,Distance,Sides,Raw.p,Pe
cg22882121,ENSG00000204390,HSPA1L,60066,L7,6.084302700607351e-16,4.999500049995e-4
cg05266624,ENSG00000253746,RP11-527N22.2,140254,L4,6.086267798521707e-16,8.999100089991e-4
cg17555806,ENSG00000213700,RPL17P50,317472,R9,6.138132443929804e-16,2.9997000299970003e-4
cg02723533,ENSG00000149716,ORAOV1,0,R2,6.192431259616598e-16,1.9998000199980003e-4
cg12726213,ENSG00000253154,CTA-392E5.1,404708,L9,6.242033878736977e-16,5.999400059994001e-4
cg00987534,ENSG00000165171,WBSCR27,40950,R2,6.24720317076749e-16,1.9998000199980003e-4
cg14713146,ENSG00000234350,AC007405.4,155368,L6,6.347117308722265e-16,5.999400059994001e-4
cg04960007,ENSG00000108561,C1QBP,468143,L7,6.47110342566243e-16,2.9997000299970003e-4
cg18423469,ENSG00000177426,TGIF1,266879,L9,6.585999247476049e-16,1.9998000199980003e-4
cg14475478,ENSG00000185933,CALHM1,85120,L3,6.638998043913025e-16,3.9996000399960006e-4
cg16003049,ENSG00000180176,TH,0,R1,6.827972364111597e-16,9.999000099990002e-5
cg08090385,ENSG00000272141,RP11-465B22.8,5152,R4,6.879344619542183e-16,2.9997000299970003e-4
cg04270264,ENSG00000183566,BPIFA4P,163346,L8,6.8990230958902655e-16,1.9998000199980003e-4
cg18997901,ENSG00000112706,IMPG1,169509,R7,7.034833546024149e-16,4.999500049995e-4
cg20555854,ENSG00000022567,SLC45A4,0,R2,7.191312448328813e-16,9.99900009999e-4
cg00347938,ENSG00000149716,ORAOV1,0,R2,7.448497211533781e-16,1.9998000199980003e-4
cg14723977,ENSG00000279203,AC005785.5,38162,R1,7.613743649585211e-16,9.999000099990002e-5
cg01515444,ENSG00000124209,RAB22A,591836,R9,7.647310977923436e-16,9.999000099990002e-5
cg02212575,ENSG00000174912,METTL15P1,405685,L10,7.714700003496698e-16,7.999200079992001e-4
cg20701926,ENSG00000182827,ACBD3,34295,L3,7.782747894098452e-16,7.999200079992001e-4
cg03387103,ENSG00000168936,TMEM129,104882,L3,7.990344524661603e-16,4.999500049995e-4
cg18623649,ENSG00000119965,C10orf88,320146,L8,8.060748044611541e-16,1.9998000199980003e-4
cg21157873,ENSG00000143393,PI4KB,186295,L9,8.42203425771109e-16,2.9997000299970003e-4
cg01065210,ENSG00000157916,RER1,0,R4,8.496182358271041e-16,1.9998000199980003e-4
cg02005758,ENSG00000179348,GATA2,242701,L8,8.799258570992158e-16,7.999200079992001e-4
cg15000071,ENSG00000114054,PCCB,1079653,R10,8.8766763490893135e-16,6.999300069993001e-4
cg22387323,ENSG00000109606,DHX15,389544,L8,8.8766763490893135e-16,5.999400059994001e-4
cg20335735,ENSG00000120265,PCMT1,2571,R2,9.112977181473732e-16,7.999200079992001e-4
cg02335185,ENSG00000101181,MTG2,266178,R7,9.193112515203877e-16,9.99900009999e-4
cg16325421,ENSG00000101181,MTG2,288002,R7,9.604317107549602e-16,9.99900009999e-4
cg25202503,ENSG00000213995,NAXD,175909,L5,9.77382445403374e-16,3.9996000399960006e-4
cg21802682,ENSG00000149716,ORAOV1,192408,L5,1.0210589998781818e-15,1.9998000199980003e-4
cg23375877,ENSG00000078687,TNRC6C,0,R1,1.0210589998781818e-15,6.999300069993001e-4
cg26362263,ENSG00000008083,JARID2,581598,R5,1.0300222085126934e-15,9.999000099990002e-5
cg01879083,ENSG00000252341,Y_RNA,13770,L1,1.0505017686511458e-15,9.999000099990002e-5
cg08755736,ENSG00000253878,RP11-347C18.3,4335,R5,1.0807174909779442e-15,9.999000099990002e-5
cg13531977,ENSG00000070061,IKBKAP,317023,L9,1.0854517623838824e-15,6.999300069993001e-4
cg09450200,ENSG00000197362,ZNF786,115320,L5,1.205269215170721e-15,9.999000099990002e-5
cg26272088,ENSG00000278022,RP11-35O15.2,239441,L3,1.2161796267659774e-15,1.9998000199980003e-4
cg14528056,ENSG00000231064,RP11-263K19.4,19495,L3,1.2264672119451078e-15,1.9998000199980003e-4
cg01637789,ENSG00000175746,C15orf54,328730,L4,1.2466432560779341e-15,9.999000099990002e-5
cg01727408,ENSG00000263968,RN7SL381P,83911,R3,1.2501901476363083e-15,9.999000099990002e-5
cg14534279,ENSG00000233321,RP11-482E14.1,199118,R1,1.276363152884796e-15,2.9997000299970003e-4
cg19437852,ENSG00000213015,ZNF580,40629,L5,1.2810817169604282e-15,2.9997000299970003e-4
cg09450200,ENSG00000170265,ZNF282,0,R1,1.2922885663981643e-15,2.9997000299970003e-4
cg25356715,ENSG00000006831,ADIPOR2,6951,L1,1.2922885663981643e-15,4.999500049995e-4
cg14068176,ENSG00000137133,HINT2,17765,L3,1.303591942641622e-15,9.999000099990002e-5
cg17977723,ENSG00000235142,RP1-60O19.1,0,L2,1.3919778012521264e-15,9.999000099990002e-5
cg00625443,ENSG00000270919,RP11-379K22.3,124179,L4,1.406828995664791e-15,9.99900009999e-4
cg18998003,ENSG00000101181,MTG2,369368,R7,1.4597014351162526e-15,9.99900009999e-4
cg19975849,ENSG00000258034,RP11-493P1.2,88945,R2,1.5005001222052841e-15,7.999200079992001e-4
cg22147546,ENSG00000250539,KRT8P33,192011,R3,1.5245252187701643e-15,4.999500049995e-4
cg26551026,ENSG00000266495,RP11-17J14.2,119433,R7,1.5626899077643325e-15,9.999000099990002e-5
cg06442240,ENSG00000205730,ITPRIPL2,0,R1,1.5647714814196872e-15,2.9997000299970003e-4
cg17049050,ENSG00000158623,COPG2,177276,L10,1.5647714814196872e-15,4.999500049995e-4
cg08767627,ENSG00000248431,AC005150.1,589062,L5,1.5869639145573748e-15,6.999300069993001e-4
cg00025347,ENSG00000070718,AP3M2,330800,L10,1.5921816455348923e-15,2.9997000299970003e-4
cg21067963,ENSG00000213995,NAXD,25594,L1,1.6200644476947385e-15,3.9996000399960006e-4
cg01617018,ENSG00000250616,RP11-455F5.3,697,L1,1.6484279042854772e-15,8.999100089991e-4
cg27327508,ENSG00000145725,PPIP5K2,105217,R4,1.6484279042854772e-15,5.999400059994001e-4
cg16342597,ENSG00000267644,CTD-2008P7.10,126622,R2,1.700402268265364e-15,3.9996000399960006e-4
cg01879083,ENSG00000271980,CTD-2256P15.4,38772,L4,1.7214772515740584e-15,9.999000099990002e-5
cg17887364,ENSG00000104221,BRF2,184534,L7,1.7516040534104235e-15,2.9997000299970003e-4
cg01527486,ENSG00000169062,UPF3A,184170,R6,1.8291684204096022e-15,9.999000099990002e-5
cg07974025,ENSG00000116213,WRAP73,396394,R8,1.8773200139274224e-15,4.999500049995e-4
cg27405946,ENSG00000139351,SYCP3,26358,R3,1.910094500699077e-15,9.999000099990002e-5
cg12944572,ENSG00000173141,MRPL57,180706,R10,1.9101121701271882e-15,1.9998000199980003e-4
cg14534279,ENSG00000107959,PITRM1,114932,L5,1.9101121701271882e-15,5.999400059994001e-4
cg17482224,ENSG00000162923,WDR26,492259,L8,1.9267190786031743e-15,1.9998000199980003e-4
cg07626366,ENSG00000168303,MPLKIP,764810,L3,1.9603604902951567e-15,2.9997000299970003e-4
cg16134718,ENSG00000224791,KRT18P39,343453,L6,1.9768537808924587e-15,4.999500049995e-4
cg15152595,ENSG00000170382,LRRN2,317956,L7,1.97739739661922e-15,9.99900009999e-4
cg15698244,ENSG00000111799,COL12A1,157548,L6,1.9945800552501894e-15,8.999100089991e-4
cg12303623,ENSG00000166348,USP54,0,L3,2.0470148612861076e-15,9.999000099990002e-5
cg25628461,ENSG00000127419,TMEM175,239151,R9,2.0470148612861076e-15,8.999100089991e-4
cg04432875,ENSG00000126217,MCF2L,137129,R2,2.0827229190428446e-15,7.999200079992001e-4
cg11180129,ENSG00000100603,SNW1,36373,R5,2.174697946834943e-15,1.9998000199980003e-4
cg17234201,ENSG00000127419,TMEM175,142576,R5,2.350437247282439e-15,8.999100089991e-4
cg22497969,ENSG00000116213,WRAP73,404311,R8,2.350437247282439e-15,4.999500049995e-4
cg20383521,ENSG00000232536,RP11-74C1.4,20492,L1,2.4028198316799384e-15,9.99900009999e-4
cg06772221,ENSG00000104415,WISP1,141090,R1,2.432962731061886e-15,7.999200079992001e-4
cg07958689,ENSG00000186395,KRT10,31703,L2,2.5843003299927955e-15,1.9998000199980003e-4
cg20038219,ENSG00000189143,CLDN4,0,R1,2.7448958039475594e-15,2.9997000299970003e-4
cg15411840,ENSG00000135587,SMPD2,146509,R6,2.7686258077869554e-15,4.999500049995e-4
cg18875607,ENSG00000253141,CTB-164N12.1,13321,L1,2.84578814747678e-15,9.999000099990002e-5
cg10451565,ENSG00000105327,BBC3,104107,L5,2.8655819395374573e-15,6.999300069993001e-4
cg10692363,ENSG00000148606,POLR3A,538587,L4,2.8655819395374573e-15,4.999500049995e-4
cg24732563,ENSG00000198625,MDM4,135618,R8,2.8903385547238567e-15,3.9996000399960006e-4
cg03094083,ENSG00000087111,PIGS,15930,R3,2.915305673411073e-15,1.9998000199980003e-4
cg02442572,ENSG00000157778,PSMG3,303613,R9,3.0696285543652245e-15,9.99900009999e-4
cg07875121,ENSG00000213523,SRA1,275393,R10,3.0696285543652245e-15,1.9998000199980003e-4
cg12828073,ENSG00000171695,LKAAEAR1,79975,L2,3.0881159732809894e-15,9.999000099990002e-5
cg16924565,ENSG00000152767,FARP1,18852,L1,3.122835050864213e-15,8.999100089991e-4
cg10828316,ENSG00000100603,SNW1,641801,L9,3.1497776745693905e-15,2.9997000299970003e-4
cg14796908,ENSG00000280140,RP11-597D13.2,45782,L1,3.244748914747495e-15,3.9996000399960006e-4
cg18627496,ENSG00000130703,OSBPL2,457766,R9,3.287960807255496e-15,1.9998000199980003e-4
cg22764535,ENSG00000154252,GAL3ST2,87134,L7,3.5161081060542477e-15,8.999100089991e-4
cg01362358,ENSG00000264049,MIR4737,3024,R1,3.647995394180212e-15,9.999000099990002e-5
cg10399269,ENSG00000273551,RP11-616M22.11,6587,L1,3.6527717860540665e-15,6.999300069993001e-4
cg23609749,ENSG00000185009,AP3M1,64387,R1,3.675778148512146e-15,7.999200079992001e-4
cg14713146,ENSG00000204334,ERICH2,127165,L2,3.707342617100394e-15,5.999400059994001e-4
cg05120309,ENSG00000258693,RP11-436M15.3,41058,L1,3.735952054552345e-15,9.999000099990002e-5
cg27039467,ENSG00000261732,LA16c-431H6.6,0,R2,3.738327428334371e-15,7.999200079992001e-4
cg08942191,ENSG00000259175,RP11-379K22.2,117855,R3,3.7648470779324225e-15,9.999000099990002e-5
cg12801391,ENSG00000095585,BLNK,95091,L4,3.771478893628475e-15,5.999400059994001e-4
cg04723436,ENSG00000213771,KRT8P37,570538,R9,3.776021722006522e-15,2.9997000299970003e-4
cg13182816,ENSG00000259278,RP11-62C7.2,154982,L1,3.964206622320346e-15,3.9996000399960006e-4
cg08642292,ENSG00000134153,EMC7,502969,R10,3.970295972188739e-15,1.9998000199980003e-4
cg27405946,ENSG00000199933,RNY1P16,17518,R2,4.067315691343537e-15,9.999000099990002e-5
cg03131767,ENSG00000111325,OGFOD2,12853,R4,4.0735372767916585e-15,4.999500049995e-4
cg08692104,ENSG00000266922,CTC-499B15.6,4890,L1,4.176700320880598e-15,9.999000099990002e-5
cg20821442,ENSG00000185055,EFCAB10,38559,L1,4.324819514571915e-15,1.9998000199980003e-4
cg13241663,ENSG00000185379,RAD51D,293691,R10,4.513585593321137e-15,1.9998000199980003e-4
cg17063452,ENSG00000166169,POLL,102419,L4,4.670416229336531e-15,1.9998000199980003e-4
cg08589212,ENSG00000136152,COG3,0,R1,4.7915468066418145e-15,4.999500049995e-4
cg03301165,ENSG00000103544,C16orf62,0,L2,5.000336809972911e-15,5.999400059994001e-4
cg14818176,ENSG00000263786,RP11-649A18.4,5838,L1,5.0209135786483664e-15,9.999000099990002e-5
cg27648056,ENSG00000105647,PIK3R2,178735,R9,5.043156604286129e-15,3.9996000399960006e-4
cg07060739,ENSG00000258798,RP11-895M11.3,154246,R2,5.0671708971551275e-15,6.999300069993001e-4
cg21380380,ENSG00000233264,AC006042.8,8103,R2,5.2358780191447925e-15,9.999000099990002e-5
cg02220284,ENSG00000242094,FOXP1-IT1,605919,R6,5.477010246851675e-15,7.999200079992001e-4
cg05180182,ENSG00000107959,PITRM1,451721,L7,5.633758768821497e-15,5.999400059994001e-4
cg11152825,ENSG00000080189,SLC35C2,93168,R2,5.779432668984796e-15,9.999000099990002e-5
cg25025181,ENSG00000162849,KIF26B,505776,L10,5.779432668984796e-15,3.9996000399960006e-4
cg10685128,ENSG00000207155,RNY1P14,26473,L2,5.804440260957769e-15,9.999000099990002e-5
cg24657085,ENSG00000167258,CDK12,139183,L10,5.928811528758097e-15,1.9998000199980003e-4
cg00777445,ENSG00000011258,MBTD1,284427,R10,6.030501385715716e-15,1.9998000199980003e-4
cg21406518,ENSG00000101161,PRPF6,130344,L10,6.239056833230818e-15,9.999000099990002e-5
cg04044188,ENSG00000136758,YME1L1,375849,R6,6.34597979641604e-15,4.999500049995e-4
cg25050723,ENSG00000229512,AC068580.5,6685,R4,6.389756870535097e-15,9.999000099990002e-5
cg03707696,ENSG00000108175,ZMIZ1,0,R2,6.400115368037001e-15,5.999400059994001e-4
cg08836861,ENSG00000181019,NQO1,0,L2,6.454705280741777e-15,4.999500049995e-4
cg19667460,ENSG00000245534,RORA-AS1,0,L4,6.565233963913568e-15,1.9998000199980003e-4
cg01020475,ENSG00000276434,RP11-391H12.8,310538,L10,6.586100537083761e-15,4.999500049995e-4
cg02915215,ENSG00000008513,ST3GAL1,0,R1,6.677683767562327e-15,9.999000099990002e-5
cg21643295,ENSG00000187778,MCRS1,60908,L8,6.84987494369369e-15,3.9996000399960006e-4
cg26272088,ENSG00000259475,RP11-654A16.3,54037,R1,7.264872888199624e-15,1.9998000199980003e-4
cg05663453,ENSG00000070886,EPHA8,107603,R3,7.265857659291484e-15,1.9998000199980003e-4
cg23050300,ENSG00000116213,WRAP73,266008,R7,7.583410607438738e-15,5.999400059994001e-4
cg21188610,ENSG00000136816,TOR1B,212697,L8,7.712961935900315e-15,1.9998000199980003e-4
cg12828073,ENSG00000280213,UCKL1-AS1,207349,L12,7.77851730018515e-15,9.999000099990002e-5
cg07364927,ENSG00000135801,TAF5L,545799,L6,8.046442853074738e-15,9.99900009999e-4
cg23856293,ENSG00000101152,DNAJC5,227956,L14,8.046442853074738e-15,9.999000099990002e-5
cg07725167,ENSG00000174744,BRMS1,72481,L8,8.183771772943428e-15,1.9998000199980003e-4
cg01751245,ENSG00000138069,RAB1A,236520,L5,8.323405950886378e-15,1.9998000199980003e-4
cg04573500,ENSG00000265542,RP11-60A24.3,404878,R8,8.521070769973707e-15,4.999500049995e-4
cg12828073,ENSG00000101161,PRPF6,131234,L10,8.537262933893502e-15,9.999000099990002e-5
cg19917650,ENSG00000119965,C10orf88,320012,L8,8.609742814066707e-15,1.9998000199980003e-4
cg06271630,ENSG00000107959,PITRM1,114731,L5,8.75652341554391e-15,5.999400059994001e-4
cg12620035,ENSG00000165171,WBSCR27,1305,R1,8.830834113362087e-15,2.9997000299970003e-4
cg11197206,ENSG00000199082,MIR342,71224,R3,8.864775040659375e-15,5.999400059994001e-4
cg26185500,ENSG00000255201,RP11-350N15.4,87798,R1,9.052728000193488e-15,3.9996000399960006e-4
cg14284257,ENSG00000105854,PON2,0,L2,9.057508501802423e-15,9.999000099990002e-5
cg18029167,ENSG00000147654,EBAG9,115063,L3,9.368665739514985e-15,8.999100089991e-4
cg10023454,ENSG00000121454,LHX4,61501,R2,9.487999117686007e-15,6.999300069993001e-4
cg04948284,ENSG00000197136,PCNX3,69634,R9,9.772432426441391e-15,9.999000099990002e-5
cg04827020,ENSG00000259269,RP11-624L4.2,102247,L2,9.781239569946774e-15,9.999000099990002e-5
cg09829888,ENSG00000139131,YARS2,122254,R6,1.0193305512143498e-14,8.999100089991e-4
cg20745419,ENSG00000269621,RP11-98D18.15,31598,R3,1.0727492368517371e-14,2.9997000299970003e-4
cg09884146,ENSG00000138069,RAB1A,236667,L5,1.1372825572489767e-14,1.9998000199980003e-4
cg09131332,ENSG00000182858,ALG12,125157,L7,1.1961548944548028e-14,1.9998000199980003e-4
cg00836101,ENSG00000259278,RP11-62C7.2,559128,L7,1.1993318629137198e-14,5.999400059994001e-4
cg23101551,ENSG00000233560,KRT8P39,300857,L8,1.2845242985552109e-14,9.999000099990002e-5
cg02866152,ENSG00000280213,UCKL1-AS1,207507,L12,1.3009992994420413e-14,9.999000099990002e-5
cg01576142,ENSG00000100796,PPP4R3A,320361,L4,1.301004954689866e-14,2.9997000299970003e-4
cg11962007,ENSG00000163162,RNF149,0,L2,1.3682004928058186e-14,4.999500049995e-4
cg19495308,ENSG00000066379,ZNRD1,87344,L8,1.3797268484469203e-14,9.999000099990002e-5
cg12629991,ENSG00000271917,RP11-506O24.2,169881,R4,1.3888436457897456e-14,9.999000099990002e-5
cg09645818,ENSG00000247271,ZBED5-AS1,115212,R7,1.4267950078282936e-14,9.999000099990002e-5
cg00987534,ENSG00000176410,DNAJC30,110184,L8,1.4878558439276204e-14,9.999000099990002e-5
cg24248505,ENSG00000185055,EFCAB10,38467,L1,1.51299344578097e-14,1.9998000199980003e-4
cg06607519,ENSG00000008083,JARID2,0,L4,1.5645282124023505e-14,9.999000099990002e-5
cg19106893,ENSG00000076201,PTPN23,0,R1,1.604308506642953e-14,9.999000099990002e-5
cg06187750,ENSG00000101199,ARFGAP1,145676,R10,1.6313796167863615e-14,4.999500049995e-4
cg01864791,ENSG00000134109,EDEM1,204366,R9,1.686876515173119e-14,1.9998000199980003e-4
cg03211132,ENSG00000075945,KIFAP3,186714,R6,1.686876515173119e-14,1.9998000199980003e-4
cg21281463,ENSG00000267319,CTD-2528L19.3,239555,L8,1.7729773635928295e-14,2.9997000299970003e-4
cg27109006,ENSG00000245534,RORA-AS1,455586,L10,1.9280146893092e-14,1.9998000199980003e-4
cg18768347,ENSG00000134109,EDEM1,204480,R9,1.9934437510138153e-14,1.9998000199980003e-4
cg21579472,ENSG00000226957,RP4-533D7.4,81636,L2,2.0958196238575904e-14,2.9997000299970003e-4
cg18542304,ENSG00000259475,RP11-654A16.3,209160,R3,2.103079841793801e-14,2.9997000299970003e-4
cg18535410,ENSG00000276434,RP11-391H12.8,200494,R9,2.110007809567718e-14,7.999200079992001e-4
cg01204982,ENSG00000118363,SPCS2,180664,L7,2.1308652261223917e-14,5.999400059994001e-4
cg22785136,ENSG00000153975,ZUFSP,619692,L8,2.148684844011175e-14,9.99900009999e-4
cg05890855,ENSG00000225166,AC012462.2,454496,L9,2.18940001656812e-14,9.999000099990002e-5
cg14558568,ENSG00000137166,FOXP4,50929,L1,2.2400044190307594e-14,8.999100089991e-4
cg10210510,ENSG00000131238,PPT1,207759,L7,2.296616804146956e-14,7.999200079992001e-4
cg10307052,ENSG00000109016,DHRS7B,0,R1,2.3546354548569912e-14,9.999000099990002e-5
cg02314201,ENSG00000273980,RP13-49I15.6,226871,R8,2.365097801424062e-14,3.9996000399960006e-4
cg02898500,ENSG00000276434,RP11-391H12.8,167208,R7,2.3727032053372364e-14,7.999200079992001e-4
cg25628461,ENSG00000145214,DGKQ,265651,R10,2.3941127200834993e-14,5.999400059994001e-4
cg18444099,ENSG00000273344,PAXIP1-AS1,91251,R10,2.4140946739734074e-14,3.9996000399960006e-4
cg01712159,ENSG00000261226,RP11-830F9.7,8445,R1,2.7190339610426943e-14,6.999300069993001e-4
cg18714398,ENSG00000168575,SLC20A2,118955,L4,2.8264623634413935e-14,1.9998000199980003e-4
cg21633105,ENSG00000134153,EMC7,483558,R10,2.921721478085824e-14,3.9996000399960006e-4
cg11197206,ENSG00000265154,MIR151B,70988,R2,2.981240154473096e-14,9.999000099990002e-5
cg03337918,ENSG00000156172,C8orf37,108855,R10,2.995230452933696e-14,7.999200079992001e-4
cg07307484,ENSG00000182327,GLTPD2,49638,L4,3.03265095137848e-14,1.9998000199980003e-4
cg01266390,ENSG00000119965,C10orf88,320082,L8,3.045243444401345e-14,1.9998000199980003e-4
cg02880679,ENSG00000251665,RP11-700H6.2,269503,L8,3.067286016100162e-14,9.999000099990002e-5
cg21367256,ENSG00000280213,UCKL1-AS1,207319,L12,3.1217928229485e-14,9.999000099990002e-5
cg03431028,ENSG00000134153,EMC7,683404,R10,3.2806517651455235e-14,4.999500049995e-4
cg21367256,ENSG00000171695,LKAAEAR1,79945,L2,3.3287387217192535e-14,9.999000099990002e-5
cg17873645,ENSG00000169410,PTPN9,0,L3,3.36302784098143e-14,9.999000099990002e-5
cg25232510,ENSG00000008513,ST3GAL1,160866,R6,3.390935802110491e-14,9.999000099990002e-5
cg05511872,ENSG00000172890,NADSYN1,339893,R4,3.447436462449627e-14,9.999000099990002e-5
cg20049005,ENSG00000214026,MRPL23,20153,L4,3.447436462449627e-14,5.999400059994001e-4
cg10606176,ENSG00000164074,ABHD18,521230,L7,3.5632282955715275e-14,9.999000099990002e-5
cg11756387,ENSG00000254545,RP11-84A19.3,144320,L6,3.813679423448811e-14,1.9998000199980003e-4
cg01570265,ENSG00000267909,CCDC177,139196,L3,3.9618983430947505e-14,3.9996000399960006e-4
cg12726213,ENSG00000147613,PSKH2,267170,L5,3.98717522156884e-14,5.999400059994001e-4
cg13182816,ENSG00000259423,RP11-265N7.2,0,R1,4.136720602993119e-14,9.999000099990002e-5
cg24143196,ENSG00000267474,CTC-548K16.6,74295,L5,4.1368313509388974e-14,2.9997000299970003e-4
cg18714398,ENSG00000120925,RNF170,188753,R6,4.1675798678134115e-14,9.999000099990002e-5
cg07942500,ENSG00000089775,ZBTB25,201502,L9,4.2020380021746764e-14,9.999000099990002e-5
cg15698171,ENSG00000171695,LKAAEAR1,79751,L2,4.252498633067982e-14,9.999000099990002e-5
cg00067884,ENSG00000140455,USP3,83358,L3,4.3071013856846876e-14,2.9997000299970003e-4
cg13261802,ENSG00000081307,UBA5,363602,L4,4.6380275936051004e-14,9.999000099990002e-5
cg23124613,ENSG00000255571,MIR9-3HG,173323,R8,4.6571083340010654e-14,2.9997000299970003e-4
cg01734062,ENSG00000253102,RP1-117B12.4,121976,R9,5.084614347174249e-14,8.999100089991e-4
cg05890855,ENSG00000079246,XRCC5,189094,R5,5.2459398573027595e-14,5.999400059994001e-4
cg23856293,ENSG00000280213,UCKL1-AS1,207002,L12,5.3326731672452886e-14,9.999000099990002e-5
cg10567378,ENSG00000156639,ZFAND3,22831,L1,5.694039977852647e-14,1.9998000199980003e-4
cg12172163,ENSG00000225083,GRTP1-AS1,180031,R8,5.898866412080529e-14,9.999000099990002e-5
cg02009766,ENSG00000259215,RP11-253M7.4,630086,L9,5.899512110217342e-14,3.9996000399960006e-4
cg13218573,ENSG00000202415,RN7SKP269,3537,R2,6.06768723194612e-14,9.999000099990002e-5
cg20745419,ENSG00000143450,OAZ3,38956,R6,6.07941954646783e-14,9.99900009999e-4
cg26185500,ENSG00000147548,NSD3,131622,L8,6.230450218149447e-14,2.9997000299970003e-4
cg00598397,ENSG00000273980,RP13-49I15.6,172117,R8,6.25568683674437e-14,4.999500049995e-4
cg07942500,ENSG00000126822,PLEKHG3,0,R1,6.43757278935301e-14,5.999400059994001e-4
cg04536957,ENSG00000156931,VPS8,42171,R2,6.597340834194036e-14,5.999400059994001e-4
cg13105327,ENSG00000169836,TACR3,161167,R5,6.659496099806564e-14,6.999300069993001e-4
cg17176911,ENSG00000244668,SNRPCP3,176675,R7,6.705873142396902e-14,4.999500049995e-4
cg13494087,ENSG00000119318,RAD23B,172252,L5,6.872321876428069e-14,7.999200079992001e-4
cg05459517,ENSG00000178764,ZHX2,0,R1,7.217194433931727e-14,9.999000099990002e-5
cg00177431,ENSG00000124225,PMEPA1,0,R1,7.456499123775657e-14,6.999300069993001e-4
cg25898520,ENSG00000248335,RP11-102N12.2,208842,L3,7.546436965371542e-14,7.999200079992001e-4
cg09473613,ENSG00000011009,LYPLA2,30574,L2,7.579058182877632e-14,1.9998000199980003e-4
